,Survived,Pclass,Fare,Age,Embarked_C,Embarked_S,Embarked_Q,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare_Title,Sex_Female
755,1.0,2.0,14.5,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
756,0.0,3.0,7.7958,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757,0.0,2.0,11.5,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
758,0.0,3.0,8.05,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
759,1.0,1.0,86.5,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
760,0.0,3.0,14.5,32.65005057667283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
761,0.0,3.0,7.125,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,1.0,3.0,7.2292,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763,1.0,1.0,120.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
764,0.0,3.0,7.775,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
765,1.0,1.0,77.9583,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
766,0.0,1.0,39.6,39.27185216010759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
767,0.0,3.0,7.75,30.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
768,0.0,3.0,24.15,20.67810999704265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
769,0.0,3.0,8.3625,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770,0.0,3.0,9.5,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771,0.0,3.0,7.8542,48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772,0.0,2.0,10.5,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
773,0.0,3.0,7.225,-1.5792571040011438,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
774,1.0,2.0,23.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
775,0.0,3.0,7.75,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
776,0.0,3.0,7.75,49.93964851870662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
777,1.0,3.0,12.475,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
778,0.0,3.0,7.7375,57.85241294106446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779,1.0,1.0,211.3375,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
780,1.0,3.0,7.2292,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
781,1.0,1.0,57.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
782,0.0,1.0,30.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
783,0.0,3.0,23.45,23.236974995132638,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
784,0.0,3.0,7.05,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
785,0.0,3.0,7.25,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
786,1.0,3.0,7.4958,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
787,0.0,3.0,29.125,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
788,1.0,3.0,20.575,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
789,0.0,1.0,79.2,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
790,0.0,3.0,7.75,46.78356584200492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
791,0.0,2.0,26.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
792,0.0,3.0,69.55,20.110593519800354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
793,0.0,1.0,30.6958,34.52836978253399,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
794,0.0,3.0,7.8958,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795,0.0,2.0,13.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
796,1.0,1.0,25.9292,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
797,1.0,3.0,8.6833,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
798,0.0,3.0,7.2292,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
799,0.0,3.0,24.15,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
800,0.0,2.0,13.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
801,1.0,2.0,26.25,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
802,1.0,1.0,120.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
803,1.0,3.0,8.5167,0.42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
804,1.0,3.0,6.975,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
805,0.0,3.0,7.775,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
806,0.0,1.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
807,0.0,3.0,7.775,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
808,0.0,2.0,13.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
809,1.0,1.0,53.1,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
810,0.0,3.0,7.8875,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
811,0.0,3.0,24.15,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
812,0.0,2.0,10.5,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
813,0.0,3.0,31.275,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
814,0.0,3.0,8.05,30.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
815,0.0,1.0,0.0,38.16147684802915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
816,0.0,3.0,7.925,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
817,0.0,2.0,37.0042,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
818,0.0,3.0,6.45,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
819,0.0,3.0,27.9,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
820,1.0,1.0,93.5,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
821,1.0,3.0,8.6625,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
822,0.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823,1.0,3.0,12.475,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
824,0.0,3.0,39.6875,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
825,0.0,3.0,6.95,43.60089620556127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
826,0.0,3.0,56.4958,16.338355030059297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
827,1.0,2.0,37.0042,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
828,1.0,3.0,7.75,63.31152555453218,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
829,1.0,1.0,80.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
830,1.0,3.0,14.4542,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
831,1.0,2.0,18.75,0.83,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832,0.0,3.0,7.2292,21.318674577971777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
833,0.0,3.0,7.8542,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
834,0.0,3.0,8.3,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
835,1.0,1.0,83.1583,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
836,0.0,3.0,8.6625,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
837,0.0,3.0,8.05,12.201994077532058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838,1.0,3.0,56.4958,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
839,1.0,1.0,29.7,39.58453837380757,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
840,0.0,3.0,7.925,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841,0.0,2.0,10.5,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
842,1.0,1.0,31.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
843,0.0,3.0,6.4375,34.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
844,0.0,3.0,8.6625,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
845,0.0,3.0,7.55,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
846,0.0,3.0,69.55,9.657908365462498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
847,0.0,3.0,7.8958,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
848,0.0,2.0,33.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
849,1.0,1.0,89.1042,52.12538327916272,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
850,0.0,3.0,31.275,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
851,0.0,3.0,7.775,74.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
852,0.0,3.0,15.2458,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
853,1.0,1.0,39.4,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
854,0.0,2.0,26.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
855,1.0,3.0,9.35,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
856,1.0,1.0,164.8667,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
857,1.0,1.0,26.55,51.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
858,1.0,3.0,19.2583,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
859,0.0,3.0,7.2292,21.328917475334325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
860,0.0,3.0,14.1083,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
861,0.0,2.0,11.5,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
862,1.0,1.0,25.9292,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
863,0.0,3.0,69.55,15.447098077027196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
864,0.0,2.0,13.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
865,1.0,2.0,13.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
866,1.0,2.0,13.8583,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
867,0.0,1.0,50.4958,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
868,0.0,3.0,9.5,50.97360876998261,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
869,1.0,3.0,11.1333,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
870,0.0,3.0,7.8958,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
871,1.0,1.0,52.5542,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
872,0.0,1.0,5.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
873,0.0,3.0,9.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
874,1.0,2.0,24.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
875,1.0,3.0,7.225,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
876,0.0,3.0,9.8458,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
877,0.0,3.0,7.8958,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
878,0.0,3.0,7.8958,25.152297514439034,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
879,1.0,1.0,83.1583,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
880,1.0,2.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
881,0.0,3.0,7.8958,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
882,0.0,3.0,10.5167,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
883,0.0,2.0,10.5,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
884,0.0,3.0,7.05,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
885,0.0,3.0,29.125,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
886,0.0,2.0,13.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
887,1.0,1.0,30.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
888,0.0,3.0,23.45,32.96186644245797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
889,1.0,1.0,30.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,0.0,3.0,7.75,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
